transaction_id,buyer_id,supplier_id,drug_name,therapeutic_class,quantity,unit_price,country,transaction_date
1114,35,21,Amoxicillin,Antibiotics,249,6.47,Kenya,2024-02-10
1115,1,22,Metformin,Antibiotics,38,7.99,Uganda,2024-05-28
1116,40,28,Amoxicillin,Diabetes,390,12.34,Uganda,2024-07-22
1117,64,9,Amoxicillin,Analgesics,429,2.05,Kenya,2024-09-23
1118,22,26,Ceftriaxone,Antibiotics,75,15.47,Uganda,2024-01-02
1119,60,9,Metformin,Diabetes,142,24.6,Tanzania,2024-06-26
1120,64,15,Insulin,Analgesics,322,9.34,Tanzania,2024-07-12
1121,93,10,Insulin,Analgesics,168,18.94,Uganda,2024-12-01
1122,72,24,Metformin,Diabetes,259,12.75,Kenya,2024-07-14
1123,11,26,Ceftriaxone,Diabetes,373,3.63,Tanzania,2024-12-08
1124,14,25,Paracetamol,Diabetes,355,14.76,Tanzania,2024-09-05
1125,60,29,Amoxicillin,Diabetes,225,7.85,Kenya,2024-07-30
1126,30,10,Ceftriaxone,Diabetes,152,1.34,Uganda,2024-06-01
1127,35,8,Metformin,Antibiotics,19,16.06,Tanzania,2024-06-06
1128,85,24,Amoxicillin,Antibiotics,146,21.54,Kenya,2024-12-27
1129,37,16,Insulin,Analgesics,448,8.95,Kenya,2024-05-18
1130,5,17,Paracetamol,Antibiotics,241,10.06,Tanzania,2024-08-08
1131,83,26,Insulin,Antibiotics,372,22.33,Uganda,2024-09-29
1132,78,27,Metformin,Antibiotics,381,20.43,Tanzania,2024-06-02
1133,26,5,Amoxicillin,Diabetes,344,18.02,Kenya,2024-09-05
1134,62,4,Metformin,Analgesics,237,6.6,Tanzania,2024-10-05
1135,4,18,Amoxicillin,Analgesics,35,22.8,Uganda,2024-10-30
1136,89,24,Ceftriaxone,Analgesics,190,4.28,Kenya,2024-10-02
1137,42,19,Paracetamol,Analgesics,1,15.86,Uganda,2024-01-02
1138,89,4,Ceftriaxone,Antibiotics,484,1.21,Tanzania,2024-03-28
1139,18,28,Ceftriaxone,Antibiotics,153,16.27,Tanzania,2024-10-13
1140,40,7,Metformin,Diabetes,429,7.29,Uganda,2024-05-09
1141,72,10,Paracetamol,Analgesics,433,11.52,Tanzania,2024-03-18
1142,39,25,Amoxicillin,Antibiotics,126,8.96,Uganda,2024-09-16
1143,14,18,Amoxicillin,Antibiotics,491,4.73,Tanzania,2024-08-28
1144,32,19,Insulin,Diabetes,482,15.74,Uganda,2024-05-20
1145,51,4,Amoxicillin,Diabetes,345,22.11,Uganda,2024-08-15
1146,38,10,Metformin,Diabetes,400,24.0,Kenya,2024-06-11
1147,97,1,Ceftriaxone,Antibiotics,226,5.21,Kenya,2024-08-23
1148,23,23,Ceftriaxone,Antibiotics,221,18.08,Uganda,2024-05-07
1149,63,18,Ceftriaxone,Diabetes,403,16.78,Tanzania,2024-07-18
1150,15,5,Paracetamol,Analgesics,407,8.91,Tanzania,2024-01-31
1151,97,15,Amoxicillin,Diabetes,211,0.97,Tanzania,2024-05-17
1152,25,17,Metformin,Diabetes,25,17.4,Uganda,2024-01-21
1153,17,3,Paracetamol,Diabetes,16,23.66,Uganda,2024-08-21
1154,97,12,Insulin,Diabetes,182,15.99,Uganda,2024-07-20
1155,66,2,Metformin,Antibiotics,499,11.16,Uganda,2024-10-05
1156,78,1,Metformin,Analgesics,329,13.37,Kenya,2024-05-10
1157,53,23,Metformin,Diabetes,129,5.39,Uganda,2024-05-27
1158,51,21,Ceftriaxone,Analgesics,42,18.89,Tanzania,2024-01-29
1159,39,17,Metformin,Analgesics,403,18.79,Kenya,2024-12-26
1160,51,22,Amoxicillin,Analgesics,481,4.07,Tanzania,2024-11-03
1161,70,16,Metformin,Diabetes,418,22.01,Uganda,2024-06-10
1162,6,5,Ceftriaxone,Antibiotics,336,7.1,Kenya,2024-12-22
1163,67,15,Metformin,Diabetes,236,24.57,Uganda,2024-12-05
1164,7,3,Insulin,Analgesics,360,9.88,Kenya,2024-03-01
1165,51,28,Insulin,Analgesics,439,4.86,Tanzania,2024-05-04
1166,72,7,Ceftriaxone,Antibiotics,402,9.12,Uganda,2024-03-11
1167,42,11,Amoxicillin,Diabetes,34,11.28,Uganda,2024-11-21
1168,64,10,Amoxicillin,Analgesics,345,2.2,Kenya,2024-12-29
1169,15,9,Paracetamol,Antibiotics,381,14.67,Kenya,2024-08-30
1170,29,14,Ceftriaxone,Analgesics,45,15.14,Uganda,2024-09-05
1171,33,13,Metformin,Antibiotics,134,18.6,Kenya,2024-08-08
1172,94,29,Ceftriaxone,Antibiotics,21,1.21,Uganda,2024-01-21
1173,27,25,Paracetamol,Diabetes,122,13.76,Kenya,2024-03-22
1174,36,30,Ceftriaxone,Analgesics,70,1.8,Tanzania,2024-12-09
1175,29,25,Ceftriaxone,Diabetes,352,17.68,Kenya,2024-01-10
1176,38,2,Paracetamol,Analgesics,361,1.87,Tanzania,2024-01-12
1177,57,3,Amoxicillin,Diabetes,48,22.84,Kenya,2024-09-19
1178,97,7,Metformin,Analgesics,491,17.7,Kenya,2024-05-24
1179,27,21,Paracetamol,Diabetes,39,12.93,Uganda,2024-07-10
1180,55,18,Insulin,Antibiotics,287,11.32,Kenya,2024-09-06
1181,33,3,Amoxicillin,Analgesics,490,3.7,Kenya,2024-04-23
1182,68,10,Insulin,Analgesics,10,7.63,Tanzania,2024-01-26
1183,86,22,Amoxicillin,Antibiotics,30,21.79,Kenya,2024-09-27
1184,66,29,Metformin,Diabetes,244,22.66,Uganda,2024-02-02
1185,10,7,Metformin,Analgesics,274,0.52,Tanzania,2024-03-02
1186,5,9,Ceftriaxone,Analgesics,444,15.06,Uganda,2024-08-16
1187,74,17,Insulin,Diabetes,88,18.12,Uganda,2024-10-29
1188,97,11,Amoxicillin,Antibiotics,244,15.66,Uganda,2024-04-04
1189,38,7,Metformin,Diabetes,381,2.5,Uganda,2024-02-04
1190,13,24,Paracetamol,Diabetes,329,5.83,Tanzania,2024-07-11
1191,31,28,Metformin,Diabetes,479,6.63,Kenya,2024-03-16
1192,47,14,Paracetamol,Analgesics,15,20.88,Uganda,2024-09-05
1193,100,19,Amoxicillin,Antibiotics,4,11.85,Tanzania,2024-03-23
1194,88,4,Metformin,Antibiotics,191,12.43,Uganda,2024-01-25
1195,52,26,Metformin,Diabetes,168,23.4,Kenya,2024-02-26
1196,56,6,Amoxicillin,Analgesics,9,16.11,Tanzania,2024-02-01
1197,15,10,Metformin,Diabetes,109,22.52,Tanzania,2024-11-14
1198,29,7,Paracetamol,Analgesics,137,11.68,Kenya,2024-01-12
1199,8,13,Metformin,Analgesics,154,4.16,Tanzania,2024-11-14
1200,5,14,Insulin,Analgesics,388,23.28,Kenya,2024-11-28
1201,29,4,Ceftriaxone,Analgesics,209,11.74,Tanzania,2024-04-01
1202,47,8,Paracetamol,Antibiotics,272,4.95,Tanzania,2024-01-01
1203,68,5,Insulin,Analgesics,143,7.91,Kenya,2024-11-21
1204,76,1,Amoxicillin,Analgesics,99,1.74,Kenya,2024-05-15
1205,45,4,Paracetamol,Diabetes,377,11.97,Tanzania,2024-07-14
1206,2,3,Ceftriaxone,Diabetes,308,21.4,Tanzania,2024-05-12
1207,27,9,Ceftriaxone,Antibiotics,69,23.37,Kenya,2024-03-26
1208,95,8,Amoxicillin,Diabetes,247,23.35,Kenya,2024-10-21
1209,36,1,Amoxicillin,Analgesics,261,3.57,Tanzania,2024-10-05
1210,36,27,Paracetamol,Diabetes,276,9.86,Tanzania,2024-11-19
1211,26,6,Metformin,Antibiotics,79,1.19,Tanzania,2024-06-28
1212,43,9,Amoxicillin,Diabetes,146,21.45,Kenya,2024-01-04
1213,27,7,Metformin,Diabetes,111,9.29,Tanzania,2024-05-05
1214,69,4,Insulin,Antibiotics,258,15.96,Uganda,2024-06-23
1215,20,13,Ceftriaxone,Antibiotics,93,18.02,Kenya,2024-09-07
1216,11,17,Metformin,Analgesics,13,11.03,Tanzania,2024-01-21
1217,74,28,Ceftriaxone,Diabetes,260,8.01,Kenya,2024-04-14
1218,38,2,Metformin,Analgesics,426,24.07,Uganda,2024-03-06
1219,6,28,Insulin,Diabetes,109,24.13,Kenya,2024-09-19
1220,72,5,Amoxicillin,Diabetes,330,7.59,Tanzania,2024-02-18
1221,23,12,Insulin,Analgesics,189,12.25,Uganda,2024-01-16
1222,47,27,Amoxicillin,Diabetes,95,24.33,Uganda,2024-05-24
1223,90,21,Amoxicillin,Diabetes,105,0.62,Tanzania,2024-12-05
1224,46,8,Ceftriaxone,Diabetes,8,10.61,Tanzania,2024-09-06
1225,12,6,Insulin,Antibiotics,67,2.96,Tanzania,2024-12-08
1226,90,8,Metformin,Analgesics,496,12.97,Kenya,2024-12-19
1227,13,18,Insulin,Antibiotics,191,1.1,Kenya,2024-03-15
1228,62,3,Ceftriaxone,Analgesics,366,10.47,Kenya,2024-10-16
1229,82,22,Amoxicillin,Analgesics,256,5.91,Tanzania,2024-10-08
1230,89,12,Ceftriaxone,Diabetes,9,13.57,Tanzania,2024-03-06
1231,97,29,Paracetamol,Analgesics,478,24.9,Kenya,2024-05-04
1232,60,26,Paracetamol,Antibiotics,117,20.11,Uganda,2024-11-14
1233,43,3,Metformin,Antibiotics,267,21.22,Kenya,2024-03-27
1234,76,22,Ceftriaxone,Antibiotics,99,16.06,Uganda,2024-02-10
1235,100,6,Metformin,Analgesics,485,1.52,Tanzania,2024-07-04
1236,68,2,Metformin,Antibiotics,298,5.57,Tanzania,2024-12-19
1237,5,23,Paracetamol,Analgesics,397,23.16,Kenya,2024-11-30
1238,37,12,Metformin,Antibiotics,164,9.47,Kenya,2024-09-22
1239,72,2,Paracetamol,Antibiotics,376,3.04,Tanzania,2024-09-27
1240,92,6,Amoxicillin,Analgesics,141,17.71,Kenya,2024-02-11
1241,31,17,Ceftriaxone,Antibiotics,268,7.84,Tanzania,2024-04-02
1242,9,3,Metformin,Diabetes,37,7.09,Tanzania,2024-07-03
1243,51,2,Paracetamol,Analgesics,74,24.95,Uganda,2024-08-02
1244,29,23,Insulin,Analgesics,73,21.52,Kenya,2024-01-17
1245,78,30,Metformin,Analgesics,308,10.49,Tanzania,2024-09-21
1246,40,20,Amoxicillin,Diabetes,199,24.52,Kenya,2024-04-23
1247,41,8,Amoxicillin,Analgesics,130,16.43,Uganda,2024-10-18
1248,86,22,Insulin,Antibiotics,246,18.68,Uganda,2024-10-18
1249,11,12,Paracetamol,Antibiotics,312,1.27,Kenya,2024-02-17
1250,23,26,Metformin,Antibiotics,60,3.48,Kenya,2024-11-02
1251,1,4,Paracetamol,Analgesics,279,16.01,Tanzania,2024-04-06
1252,46,5,Amoxicillin,Antibiotics,103,22.53,Uganda,2024-04-04
1253,21,13,Paracetamol,Analgesics,296,15.78,Uganda,2024-11-21
1254,90,29,Amoxicillin,Antibiotics,320,3.78,Uganda,2024-03-14
1255,36,15,Paracetamol,Diabetes,487,3.34,Kenya,2024-12-01
1256,54,25,Insulin,Diabetes,341,21.18,Tanzania,2024-03-08
1257,87,23,Ceftriaxone,Diabetes,151,3.91,Kenya,2024-09-02
1258,57,16,Insulin,Diabetes,157,13.25,Kenya,2024-03-17
1259,1,10,Insulin,Analgesics,206,1.41,Kenya,2024-07-26
1260,63,30,Ceftriaxone,Antibiotics,474,2.48,Tanzania,2024-09-10
1261,54,30,Ceftriaxone,Diabetes,179,16.97,Kenya,2024-08-08
1262,55,25,Metformin,Analgesics,197,17.38,Uganda,2024-09-18
1263,40,23,Metformin,Diabetes,223,8.87,Uganda,2024-11-26
1264,15,16,Insulin,Diabetes,89,5.78,Uganda,2024-12-09
1265,21,12,Insulin,Analgesics,287,20.44,Tanzania,2024-09-15
1266,47,17,Amoxicillin,Analgesics,434,5.82,Kenya,2024-11-03
1267,73,16,Amoxicillin,Antibiotics,276,13.78,Tanzania,2024-03-14
1268,53,12,Metformin,Antibiotics,236,24.22,Kenya,2024-05-04
1269,9,8,Metformin,Diabetes,183,4.12,Uganda,2024-07-06
1270,74,20,Amoxicillin,Diabetes,209,23.55,Kenya,2024-09-10
1271,52,3,Amoxicillin,Antibiotics,493,4.98,Kenya,2024-11-16
1272,57,16,Paracetamol,Antibiotics,130,14.4,Kenya,2024-11-03
1273,26,30,Paracetamol,Analgesics,153,9.74,Tanzania,2024-08-22
1274,41,13,Amoxicillin,Antibiotics,13,24.14,Kenya,2024-09-06
1275,35,23,Paracetamol,Antibiotics,122,7.2,Kenya,2024-11-27
1276,63,28,Ceftriaxone,Diabetes,359,10.29,Kenya,2024-12-10
1277,25,19,Metformin,Antibiotics,220,24.58,Tanzania,2024-03-12
1278,90,8,Metformin,Diabetes,106,13.64,Tanzania,2024-08-22
1279,75,22,Amoxicillin,Antibiotics,375,12.81,Tanzania,2024-11-19
1280,38,5,Insulin,Analgesics,70,6.82,Kenya,2024-06-04
1281,2,20,Amoxicillin,Antibiotics,195,17.68,Uganda,2024-04-24
1282,7,8,Paracetamol,Antibiotics,186,0.85,Uganda,2024-11-08
1283,82,24,Insulin,Antibiotics,99,1.71,Uganda,2024-08-15
1284,91,12,Paracetamol,Diabetes,82,15.18,Kenya,2024-11-17
1285,34,1,Ceftriaxone,Analgesics,75,8.87,Uganda,2024-12-11
1286,91,25,Paracetamol,Antibiotics,374,23.86,Uganda,2024-09-01
1287,17,30,Ceftriaxone,Diabetes,340,22.63,Uganda,2024-11-01
1288,43,21,Ceftriaxone,Analgesics,192,17.99,Kenya,2024-01-14
1289,59,20,Paracetamol,Diabetes,325,20.54,Uganda,2024-01-16
1290,51,6,Paracetamol,Diabetes,467,16.85,Uganda,2024-02-11
1291,54,22,Ceftriaxone,Analgesics,214,3.58,Kenya,2024-04-19
1292,24,18,Insulin,Antibiotics,315,19.26,Tanzania,2024-10-04
1293,25,8,Ceftriaxone,Diabetes,444,5.65,Uganda,2024-11-19
1294,71,7,Metformin,Diabetes,467,8.42,Tanzania,2024-01-19
1295,52,1,Ceftriaxone,Antibiotics,382,20.57,Uganda,2024-03-06
1296,70,21,Insulin,Antibiotics,367,13.64,Kenya,2024-06-15
1297,88,16,Metformin,Analgesics,318,21.57,Tanzania,2024-03-13
1298,33,12,Amoxicillin,Analgesics,144,5.72,Tanzania,2024-11-05
1299,49,6,Amoxicillin,Analgesics,384,15.39,Tanzania,2024-04-21
1300,29,20,Insulin,Antibiotics,216,2.55,Tanzania,2024-09-30
1301,63,2,Ceftriaxone,Diabetes,361,16.25,Uganda,2024-03-25
1302,22,29,Paracetamol,Diabetes,324,19.18,Uganda,2024-05-18
1303,26,14,Insulin,Analgesics,15,14.83,Tanzania,2024-02-08
1304,28,4,Metformin,Antibiotics,217,7.02,Uganda,2024-04-14
1305,85,1,Metformin,Diabetes,492,1.27,Tanzania,2024-11-19
1306,49,23,Amoxicillin,Analgesics,439,3.43,Tanzania,2024-10-07
1307,71,18,Metformin,Diabetes,35,15.75,Kenya,2024-05-02
1308,81,13,Insulin,Diabetes,183,23.39,Tanzania,2024-08-05
1309,84,2,Metformin,Antibiotics,270,5.56,Uganda,2024-03-01
1310,49,9,Insulin,Antibiotics,433,18.51,Tanzania,2024-04-09
1311,20,21,Paracetamol,Diabetes,467,21.73,Kenya,2024-11-02
1312,86,2,Amoxicillin,Analgesics,358,13.26,Uganda,2024-12-19
1313,92,27,Metformin,Antibiotics,100,16.9,Kenya,2024-07-22
1314,63,25,Insulin,Diabetes,7,20.47,Kenya,2024-09-14
1315,61,9,Ceftriaxone,Antibiotics,30,6.89,Tanzania,2024-01-05
1316,49,1,Amoxicillin,Antibiotics,467,7.77,Kenya,2024-07-15
1317,71,11,Paracetamol,Antibiotics,305,0.52,Kenya,2024-06-28
1318,1,3,Insulin,Diabetes,473,24.1,Uganda,2024-12-07
1319,96,20,Paracetamol,Analgesics,144,22.98,Kenya,2024-05-12
1320,13,30,Paracetamol,Analgesics,111,19.23,Tanzania,2024-11-19
1321,94,23,Metformin,Analgesics,232,2.44,Tanzania,2024-09-09
1322,87,26,Metformin,Antibiotics,179,11.46,Tanzania,2024-09-21
1323,51,4,Insulin,Diabetes,72,3.0,Kenya,2024-04-02
1324,56,18,Ceftriaxone,Antibiotics,210,0.89,Uganda,2024-05-29
1325,83,23,Insulin,Analgesics,220,15.6,Tanzania,2024-05-17
1326,62,6,Ceftriaxone,Analgesics,80,24.04,Kenya,2024-07-26
1327,32,3,Paracetamol,Diabetes,83,22.62,Tanzania,2024-05-04
1328,30,22,Amoxicillin,Antibiotics,42,17.57,Tanzania,2024-08-21
1329,29,11,Insulin,Analgesics,273,2.87,Uganda,2024-03-01
1330,49,15,Insulin,Diabetes,191,7.22,Tanzania,2024-11-02
1331,45,22,Ceftriaxone,Antibiotics,173,8.34,Uganda,2024-09-22
1332,93,28,Paracetamol,Antibiotics,461,19.2,Kenya,2024-05-13
1333,30,5,Paracetamol,Analgesics,7,20.16,Tanzania,2024-11-13
1334,16,20,Ceftriaxone,Analgesics,155,9.94,Kenya,2024-04-22
1335,40,10,Paracetamol,Antibiotics,10,10.74,Kenya,2024-07-09
1336,19,12,Metformin,Antibiotics,34,1.59,Kenya,2024-07-05
1337,18,15,Amoxicillin,Analgesics,36,7.58,Tanzania,2024-11-14
1338,1,17,Insulin,Antibiotics,409,11.56,Uganda,2024-03-29
1339,78,10,Amoxicillin,Analgesics,6,3.37,Tanzania,2024-07-05
1340,47,6,Insulin,Antibiotics,408,11.61,Kenya,2024-11-02
1341,66,18,Metformin,Analgesics,402,21.4,Uganda,2024-05-11
1342,92,13,Paracetamol,Diabetes,215,14.74,Kenya,2024-12-25
1343,94,3,Ceftriaxone,Analgesics,134,2.43,Uganda,2024-05-02
1344,38,30,Metformin,Analgesics,285,5.2,Tanzania,2024-02-17
1345,51,24,Amoxicillin,Diabetes,126,12.13,Uganda,2024-10-14
1346,63,10,Ceftriaxone,Antibiotics,409,9.36,Tanzania,2024-06-27
1347,4,30,Paracetamol,Diabetes,439,9.29,Kenya,2024-06-28
1348,1,14,Metformin,Analgesics,337,13.47,Uganda,2024-04-08
1349,8,6,Ceftriaxone,Antibiotics,174,14.82,Kenya,2024-11-25
1350,29,3,Metformin,Diabetes,152,20.02,Uganda,2024-02-03
1351,55,16,Metformin,Antibiotics,331,8.85,Tanzania,2024-03-10
1352,3,7,Paracetamol,Antibiotics,26,20.23,Uganda,2024-06-19
1353,32,20,Insulin,Diabetes,383,8.8,Uganda,2024-09-28
1354,10,14,Ceftriaxone,Antibiotics,115,1.86,Tanzania,2024-02-28
1355,74,9,Paracetamol,Diabetes,382,14.08,Tanzania,2024-06-29
1356,83,15,Metformin,Analgesics,482,14.9,Tanzania,2024-01-19
1357,34,21,Paracetamol,Antibiotics,284,23.4,Uganda,2024-08-13
1358,97,3,Insulin,Analgesics,387,18.29,Kenya,2024-04-04
1359,87,2,Ceftriaxone,Analgesics,75,22.99,Uganda,2024-10-23
1360,55,27,Insulin,Antibiotics,166,22.75,Uganda,2024-03-21
1361,92,2,Amoxicillin,Diabetes,189,15.31,Kenya,2024-06-23
1362,32,3,Ceftriaxone,Antibiotics,78,13.43,Tanzania,2024-08-09
1363,50,18,Insulin,Analgesics,435,14.16,Uganda,2024-04-12
1364,7,14,Metformin,Analgesics,90,24.47,Kenya,2024-02-23
1365,93,20,Ceftriaxone,Diabetes,176,19.44,Tanzania,2024-07-01
1366,8,18,Ceftriaxone,Antibiotics,21,3.1,Tanzania,2024-12-16
1367,65,10,Paracetamol,Analgesics,54,19.57,Uganda,2024-11-13
1368,57,25,Metformin,Analgesics,184,4.68,Tanzania,2024-12-20
1369,67,2,Amoxicillin,Analgesics,359,11.46,Tanzania,2024-12-14
1370,88,25,Insulin,Diabetes,222,5.66,Kenya,2024-11-16
1371,87,29,Paracetamol,Analgesics,315,17.39,Kenya,2024-03-08
1372,59,22,Insulin,Analgesics,328,21.99,Tanzania,2024-01-28
1373,72,1,Amoxicillin,Antibiotics,179,7.61,Kenya,2024-09-30
1374,54,4,Amoxicillin,Antibiotics,276,2.51,Tanzania,2024-10-08
1375,67,14,Ceftriaxone,Analgesics,112,7.81,Uganda,2024-12-25
1376,51,1,Amoxicillin,Analgesics,224,16.97,Kenya,2024-11-06
1377,97,14,Insulin,Antibiotics,214,8.55,Tanzania,2024-04-28
1378,92,16,Metformin,Diabetes,59,7.31,Tanzania,2024-05-13
1379,8,22,Metformin,Diabetes,327,5.02,Kenya,2024-05-08
1380,34,14,Ceftriaxone,Diabetes,393,12.69,Kenya,2024-01-08
1381,35,29,Insulin,Diabetes,109,7.26,Uganda,2024-02-20
1382,96,20,Insulin,Diabetes,385,18.41,Tanzania,2024-12-06
1383,88,3,Amoxicillin,Diabetes,157,2.38,Uganda,2024-10-07
1384,78,3,Insulin,Diabetes,191,16.77,Uganda,2024-06-23
1385,32,9,Paracetamol,Diabetes,200,6.32,Uganda,2024-07-01
1386,46,6,Amoxicillin,Antibiotics,312,12.49,Kenya,2024-07-10
1387,16,25,Paracetamol,Diabetes,196,7.51,Uganda,2024-09-05
1388,68,13,Ceftriaxone,Diabetes,35,18.21,Kenya,2024-08-22
1389,37,21,Metformin,Diabetes,379,23.66,Kenya,2024-03-23
1390,54,2,Ceftriaxone,Analgesics,387,22.97,Uganda,2024-04-02
1391,85,8,Metformin,Antibiotics,246,14.79,Uganda,2024-11-07
1392,14,21,Ceftriaxone,Antibiotics,237,11.83,Tanzania,2024-09-24
1393,95,2,Insulin,Antibiotics,104,20.55,Uganda,2024-04-29
1394,55,4,Paracetamol,Diabetes,7,17.24,Tanzania,2024-03-11
1395,48,25,Metformin,Diabetes,283,5.0,Uganda,2024-01-17
1396,82,15,Amoxicillin,Analgesics,1,20.61,Uganda,2024-09-09
1397,7,4,Paracetamol,Antibiotics,219,11.01,Uganda,2024-05-01
1398,74,13,Amoxicillin,Diabetes,464,5.13,Uganda,2024-01-10
1399,7,28,Paracetamol,Antibiotics,230,7.4,Tanzania,2024-10-13
1400,33,12,Paracetamol,Analgesics,455,7.05,Tanzania,2024-11-11
1401,23,28,Ceftriaxone,Analgesics,172,13.22,Uganda,2024-11-21
1402,85,13,Metformin,Analgesics,87,6.24,Uganda,2024-09-29
1403,19,14,Metformin,Antibiotics,41,3.53,Tanzania,2024-11-01
1404,19,20,Paracetamol,Diabetes,123,3.53,Kenya,2024-10-19
1405,36,18,Insulin,Diabetes,331,14.79,Kenya,2024-07-28
1406,29,29,Insulin,Analgesics,298,18.5,Kenya,2024-08-05
1407,60,28,Amoxicillin,Diabetes,373,8.38,Tanzania,2024-08-28
1408,82,6,Amoxicillin,Analgesics,417,1.35,Tanzania,2024-07-18
1409,2,29,Ceftriaxone,Antibiotics,178,3.62,Kenya,2024-08-03
1410,1,11,Paracetamol,Analgesics,63,22.91,Kenya,2024-07-23
1411,47,30,Amoxicillin,Antibiotics,484,12.59,Uganda,2024-08-03
1412,69,2,Amoxicillin,Analgesics,165,11.61,Tanzania,2024-03-20
1413,20,28,Paracetamol,Diabetes,489,1.43,Tanzania,2024-09-23
1414,11,23,Ceftriaxone,Diabetes,187,18.35,Kenya,2024-02-04
1415,2,19,Amoxicillin,Analgesics,383,13.44,Kenya,2024-10-15
1416,67,19,Ceftriaxone,Diabetes,209,5.45,Tanzania,2024-01-18
1417,87,5,Metformin,Diabetes,227,3.2,Uganda,2024-06-13
1418,12,19,Ceftriaxone,Diabetes,432,9.89,Kenya,2024-01-13
1419,20,2,Insulin,Antibiotics,389,21.01,Tanzania,2024-07-20
1420,5,10,Insulin,Diabetes,48,21.7,Tanzania,2024-08-16
1421,37,25,Ceftriaxone,Antibiotics,224,15.27,Uganda,2024-12-11
1422,38,2,Insulin,Analgesics,3,18.32,Uganda,2024-01-01
1423,94,30,Metformin,Diabetes,372,3.32,Kenya,2024-11-14
1424,9,11,Paracetamol,Diabetes,175,14.91,Kenya,2024-08-04
1425,98,18,Insulin,Diabetes,446,16.84,Kenya,2024-02-03
1426,53,29,Insulin,Analgesics,99,5.42,Tanzania,2024-12-24
1427,44,24,Ceftriaxone,Antibiotics,116,22.06,Kenya,2024-09-22
1428,99,15,Metformin,Antibiotics,270,5.28,Tanzania,2024-05-07
1429,86,9,Paracetamol,Diabetes,447,8.18,Kenya,2024-07-30
1430,24,23,Ceftriaxone,Analgesics,368,15.7,Uganda,2024-09-19
1431,81,19,Ceftriaxone,Analgesics,253,16.14,Uganda,2024-11-07
1432,74,9,Metformin,Analgesics,317,17.63,Tanzania,2024-03-20
1433,30,3,Paracetamol,Analgesics,415,3.24,Uganda,2024-06-13
1434,59,21,Metformin,Analgesics,95,21.31,Tanzania,2024-09-08
1435,87,9,Paracetamol,Antibiotics,273,13.55,Tanzania,2024-01-12
1436,96,28,Metformin,Antibiotics,380,12.05,Uganda,2024-10-30
1437,81,30,Ceftriaxone,Antibiotics,24,24.54,Tanzania,2024-07-30
1438,81,14,Ceftriaxone,Diabetes,116,18.64,Uganda,2024-10-08
1439,14,19,Amoxicillin,Analgesics,151,3.39,Kenya,2024-04-21
1440,9,7,Insulin,Diabetes,338,19.04,Kenya,2024-07-29
1441,40,16,Metformin,Analgesics,50,2.83,Uganda,2024-08-26
1442,66,16,Amoxicillin,Antibiotics,206,1.17,Uganda,2024-09-24
1443,25,28,Insulin,Diabetes,498,10.39,Uganda,2024-10-24
1444,73,1,Metformin,Antibiotics,335,24.84,Uganda,2024-11-12
1445,22,4,Paracetamol,Analgesics,79,4.78,Kenya,2024-02-27
1446,4,4,Insulin,Analgesics,70,16.98,Tanzania,2024-02-03
1447,26,7,Ceftriaxone,Analgesics,27,4.75,Tanzania,2024-09-19
1448,58,8,Amoxicillin,Antibiotics,271,18.26,Kenya,2024-12-30
1449,29,17,Insulin,Analgesics,50,12.88,Tanzania,2024-02-04
1450,98,5,Insulin,Antibiotics,292,17.16,Kenya,2024-09-27
1451,87,7,Ceftriaxone,Diabetes,247,5.47,Tanzania,2024-08-14
1452,37,28,Metformin,Analgesics,264,18.77,Uganda,2024-01-25
1453,75,20,Paracetamol,Analgesics,79,24.89,Uganda,2024-08-21
1454,70,29,Ceftriaxone,Analgesics,387,16.81,Uganda,2024-02-28
1455,18,20,Paracetamol,Diabetes,190,12.59,Kenya,2024-09-07
1456,85,4,Metformin,Analgesics,47,23.12,Kenya,2024-11-30
1457,42,28,Insulin,Antibiotics,461,0.89,Tanzania,2024-03-26
1458,100,6,Paracetamol,Antibiotics,361,18.38,Tanzania,2024-09-07
1459,41,7,Amoxicillin,Analgesics,354,22.27,Tanzania,2024-06-28
1460,38,18,Amoxicillin,Analgesics,472,2.01,Kenya,2024-07-25
1461,34,5,Ceftriaxone,Diabetes,488,11.53,Tanzania,2024-12-09
1462,17,20,Metformin,Diabetes,352,5.52,Uganda,2024-05-28
1463,37,30,Ceftriaxone,Diabetes,189,14.38,Tanzania,2024-03-11
1464,25,29,Ceftriaxone,Analgesics,416,16.41,Uganda,2024-04-30
1465,76,3,Ceftriaxone,Diabetes,256,7.91,Kenya,2024-09-09
1466,87,7,Amoxicillin,Diabetes,222,11.77,Uganda,2024-04-02
1467,86,27,Amoxicillin,Antibiotics,372,7.34,Uganda,2024-09-12
1468,85,28,Ceftriaxone,Diabetes,241,9.55,Uganda,2024-09-10
1469,27,22,Amoxicillin,Antibiotics,269,4.41,Kenya,2024-12-17
1470,57,14,Metformin,Antibiotics,1,22.2,Kenya,2024-10-14
1471,31,7,Ceftriaxone,Diabetes,34,0.75,Kenya,2024-11-04
1472,6,5,Amoxicillin,Antibiotics,446,22.12,Kenya,2024-02-28
1473,91,29,Paracetamol,Analgesics,79,14.51,Tanzania,2024-03-09
1474,40,22,Ceftriaxone,Analgesics,236,8.63,Kenya,2024-03-26
1475,98,5,Ceftriaxone,Diabetes,334,18.21,Uganda,2024-09-30
